group id,buy item,buy quantity,sell item,sell quantity,quantity,posted by,added,server
319,2592,4,2793,1,1,GodasDeath,2020-01-18 05:55:11,
320,2592,6,2793,2,1,GodasDeath,2020-01-18 05:55:11,
321,2592,4,3250,1,2,Joesocool,2020-01-18 04:51:55,USW
322,2592,3,3258,1,1,Joesocool,2020-01-18 04:51:55,USW
323,2592,1,2636,4,1,Joesocool,2020-01-18 04:51:55,USW
324,2592,1,3257,1,1,Joesocool,2020-01-18 04:51:55,USW
325,2592,3,3206,1,1,Joesocool,2020-01-18 04:51:55,USW
326,2592,1,2695,1,1,XDroneX,2020-01-18 04:21:02,USW2
327,2592,1,2848,1,1,XDroneX,2020-01-18 04:21:02,USW2
328,2592,1,2762,1,1,XDroneX,2020-01-18 04:21:02,USW2
329,2592,2,9085,1,1,XDroneX,2020-01-18 04:21:02,USW2
330,2592,1,2735,1,1,Samoos,2020-01-18 03:47:29,USE
331,2592,1,9610,1,1,Samoos,2020-01-18 03:47:29,USE
332,2592,4,2793,1,1,Samoos,2020-01-18 03:47:29,USE
333,2592,1,2651,1,1,Samoos,2020-01-18 03:47:29,USE
334,2592,1,2728,1,1,Samoos,2020-01-18 03:47:29,USE
335,2592,1,2704,1,1,Samoos,2020-01-18 03:47:29,USE
336,2592,1,2710,1,1,Samoos,2020-01-18 03:47:29,USE
337,2592,1,9086,1,1,Samoos,2020-01-18 03:47:29,USE
338,2592,3,2793,1,1,Kimba,2020-01-18 03:35:21,
339,2592,1,2645,1,1,Drachma,2020-01-18 03:26:32,
340,2592,1,2591,1,9,Drachma,2020-01-18 03:26:32,
341,2592,1,2722,1,3,Drachma,2020-01-18 03:26:32,
342,2592,1,9086,1,3,Drachma,2020-01-18 03:26:32,
343,2592,1,3253,1,1,BepBepBep,2020-01-18 02:38:43,EUE
344,2592,1,2636,2,1,BepBepBep,2020-01-18 02:38:43,EUE
345,2592,1,3209,1,1,BepBepBep,2020-01-18 02:38:43,EUE
346,2592,1,3221,1,1,BepBepBep,2020-01-18 02:38:43,EUE
347,2592,1,3225,1,1,BepBepBep,2020-01-18 02:38:43,EUE
348,2592,4,2591,4,1,BepBepBep,2020-01-18 02:38:43,EUE
349,2592,1,2613,2,1,BepBepBep,2020-01-18 02:38:43,EUE
350,2592,4,2981,1,1,Jackobyj,2020-01-18 02:38:36,
351,2592,6,2793,1,1,Jackobyj,2020-01-18 02:38:36,
352,2592,4,2793,1,1,Wadjet,2020-01-18 02:37:39,
353,2592,4,2793,1,1,Alphamalee,2020-01-18 01:59:20,
354,2592,1,2757,1,1,Alphamalee,2020-01-18 01:59:20,
355,2592,1,2572,1,1,Alphamalee,2020-01-18 01:59:20,
356,2592,1,2710,1,1,Alphamalee,2020-01-18 01:59:20,
357,2592,5,2793,1,1,Lehv,2020-01-18 01:58:09,USE2
358,2592,4,2793,1,1,Robertrov,2020-01-18 01:58:00,USW
359,2592,3,2793,1,5,Nwg,2020-01-18 01:53:36,USW2
360,2592,1,2704,1,2,TheRealOne,2020-01-18 01:52:10,USW2
361,2592,1,2707,1,3,TheRealOne,2020-01-18 01:52:10,USW2
362,2592,1,2572,1,1,TheRealOne,2020-01-18 01:52:10,USW2
363,2592,1,6831,1,1,TheRealOne,2020-01-18 01:52:10,USW2
364,2592,1,2667,1,1,TheRealOne,2020-01-18 01:52:10,USW2
365,2592,1,2631,1,2,TheRealOne,2020-01-18 01:52:10,USW2
366,2592,1,2722,1,1,TheRealOne,2020-01-18 01:52:10,USW2
367,2592,1,2591,1,1,Loggiee,2020-01-18 01:46:53,USW2
368,2592,1,2636,3,1,Loggiee,2020-01-18 01:46:53,USW2
369,2592,1,2593,3,1,Loggiee,2020-01-18 01:46:53,USW2
370,2592,4,2793,1,1,Loggiee,2020-01-18 01:46:53,USW2
371,2592,1,2591,1,1,Loggiee,2020-01-18 01:46:53,USW2
372,2592,1,2710,1,1,ItsNotDon,2020-01-18 01:38:04,
373,2592,1,2704,1,1,ItsNotDon,2020-01-18 01:38:04,
374,2592,1,2631,1,1,ItsNotDon,2020-01-18 01:38:04,
375,2592,1,2661,1,1,ItsNotDon,2020-01-18 01:38:04,
376,2592,1,2651,1,1,ItsNotDon,2020-01-18 01:38:04,
377,2592,1,2645,1,1,ItsNotDon,2020-01-18 01:38:04,
378,2592,1,2572,1,1,ItsNotDon,2020-01-18 01:38:04,
379,2592,3,3152,1,1,Neasan,2020-01-18 01:36:31,USW2
380,2592,7,2793,1,10,Octopusie,2020-01-18 01:30:05,
381,2592,1,9084,1,1,Octopusie,2020-01-18 01:30:05,
382,2592,1,2710,1,1,Octopusie,2020-01-18 01:30:05,
383,2592,6,2812,1,1,Sniperfurt,2020-01-18 01:27:24,
384,2592,8,2793,1,1,Taiyou,2020-01-18 01:23:09,
385,2592,1,2636,3,1,Mrpbh,2020-01-18 00:56:00,USE2
386,2592,5,2793,1,1,XCraziex,2020-01-18 00:52:52,
387,2592,3,2821,1,1,Lubomiroo,2020-01-18 00:50:05,
388,2592,3,2806,1,1,Lubomiroo,2020-01-18 00:50:05,
389,2592,3,2815,1,1,Lubomiroo,2020-01-18 00:50:05,
390,2592,3,6832,1,1,Lubomiroo,2020-01-18 00:50:05,
391,2592,2,2861,1,1,Lubomiroo,2020-01-18 00:50:05,
392,2592,3,2793,1,1,Lubomiroo,2020-01-18 00:50:05,
393,2592,5,2793,1,1,TeModz,2020-01-18 00:49:40,
394,2592,1,2757,1,1,Hanono,2020-01-18 00:46:28,USE
395,2592,5,2793,1,1,Flamingohs,2020-01-18 00:25:06,
396,2592,1,2722,1,1,Dunsparse,2020-01-18 00:17:50,USE
397,2592,1,2757,1,1,Dunsparse,2020-01-18 00:17:50,USE
398,2592,1,2785,1,1,Dunsparse,2020-01-18 00:17:50,USE
399,2592,3,2812,1,3,Knotiya,2020-01-18 00:16:49,USW2
400,2592,3,2809,1,1,Knotiya,2020-01-18 00:16:49,USW2
401,2592,4,2793,1,5,FluffKill,2020-01-18 00:13:41,
402,2592,5,2793,1,1,XFantasyy,2020-01-18 00:12:31,
403,2592,1,2707,1,1,IViciouz,2020-01-18 00:12:17,
404,2592,1,2983,1,1,IViciouz,2020-01-18 00:12:17,
405,2592,1,9610,1,1,IViciouz,2020-01-18 00:12:17,
406,2592,1,6831,1,1,IViciouz,2020-01-18 00:12:17,
407,2592,1,2848,1,1,IViciouz,2020-01-18 00:12:17,
408,2592,1,2728,1,1,IViciouz,2020-01-18 00:12:17,
409,2592,1,2761,1,1,IViciouz,2020-01-18 00:12:17,
410,2592,1,9084,1,1,IViciouz,2020-01-18 00:12:17,
411,2592,1,9087,1,1,IViciouz,2020-01-18 00:12:17,
412,2592,1,2645,1,1,IViciouz,2020-01-18 00:12:17,
413,2592,1,2613,3,1,YinRift,2020-01-17 23:34:07,USW2
414,2592,2,2707,1,1,AssasianIV,2020-01-17 23:30:17,
415,2592,1,2695,1,1,AssasianIV,2020-01-17 23:30:17,
416,2592,1,2710,1,1,AssasianIV,2020-01-17 23:30:17,
417,2592,6,2760,1,1,AssasianIV,2020-01-17 23:30:17,
418,2592,4,2793,1,4,SeaWarrior,2020-01-17 23:23:29,USW2
419,2592,7,2812,1,4,Mmdensss,2020-01-17 22:59:44,
420,2592,1,2709,1,1,Dalamaster,2020-01-17 22:48:50,EUE
421,2592,1,9612,1,1,AdamYnes,2020-01-17 22:41:20,
422,2592,2,9610,1,1,AdamYnes,2020-01-17 22:41:20,
423,2592,2,2722,1,2,AdamYnes,2020-01-17 22:41:20,
424,2592,2,2710,1,1,AdamYnes,2020-01-17 22:41:20,
425,2592,2,2707,1,4,AdamYnes,2020-01-17 22:41:20,
426,2592,1,2704,1,1,AdamYnes,2020-01-17 22:41:20,
427,2592,1,2728,1,1,AdamYnes,2020-01-17 22:41:20,
428,2592,1,2752,1,1,AdamYnes,2020-01-17 22:41:20,
429,2592,1,2667,1,1,AdamYnes,2020-01-17 22:41:20,
430,2592,1,3246,1,1,AdamYnes,2020-01-17 22:41:20,
431,2592,1,2700,1,1,AdamYnes,2020-01-17 22:41:20,
432,2592,1,9084,1,1,AdamYnes,2020-01-17 22:41:20,
433,2592,8,2793,2,1,Odafool,2020-01-17 22:35:08,
434,2592,1,2636,3,1,PLFanzloch,2020-01-17 22:19:25,
435,2592,1,2613,1,1,PLFanzloch,2020-01-17 22:19:25,
436,2592,1,2593,3,1,PLFanzloch,2020-01-17 22:19:25,
437,2592,2,3222,1,1,Derpymale,2020-01-17 22:09:56,USW2
438,2592,3,1826,1,2,RaimbowCow,2020-01-17 22:09:24,USW2
439,2592,1,-102,1,1,Meizzel,2020-01-17 22:06:31,
440,2592,2,2806,1,1,Lajars,2020-01-17 21:08:37,
441,2592,2,3245,2,1,MrAlacrity,2020-01-17 20:38:19,
442,2592,1,2707,1,1,WafelcioPL,2020-01-17 20:34:24,EUE
443,2592,1,2760,1,1,Momopar,2020-01-17 20:32:15,
444,2592,1,3233,1,1,Yerol,2020-01-17 20:30:55,USW2
445,2592,1,3213,1,1,Yerol,2020-01-17 20:30:55,USW2
446,2592,1,3217,1,3,Yerol,2020-01-17 20:30:55,USW2
447,2592,1,3229,1,1,Yerol,2020-01-17 20:30:55,USW2
448,2592,4,2793,1,1,PotatoIX,2020-01-17 20:28:16,EUE
449,2592,1,2591,1,1,PotatoIX,2020-01-17 20:28:16,EUE
450,2592,2,2794,1,1,PotatoIX,2020-01-17 20:28:16,EUE
451,2592,1,2866,1,2,ShadoNoDie,2020-01-17 20:15:39,
452,2592,1,3160,1,1,ShadoNoDie,2020-01-17 20:15:39,
453,2592,1,2651,1,1,ShadoNoDie,2020-01-17 20:15:39,
454,2592,2,2704,1,2,ShadoNoDie,2020-01-17 20:15:39,
455,2592,1,2630,1,2,ShadoNoDie,2020-01-17 20:15:39,
456,2592,1,2757,1,1,Phalcon,2020-01-17 19:50:50,EUE
457,2592,1,2742,1,1,Phalcon,2020-01-17 19:50:50,EUE
458,2592,1,2728,1,1,Phalcon,2020-01-17 19:50:50,EUE
459,2592,1,2667,1,1,Phalcon,2020-01-17 19:50:50,EUE
460,2592,2,2695,1,1,Phalcon,2020-01-17 19:50:50,EUE
461,2592,2,2707,1,1,Phalcon,2020-01-17 19:50:50,EUE
462,2592,2,2710,1,1,Phalcon,2020-01-17 19:50:50,EUE
463,2592,1,2703,1,1,Phalcon,2020-01-17 19:50:50,EUE
464,2592,2,2704,1,1,Phalcon,2020-01-17 19:50:50,EUE
465,2592,2,2698,1,1,Phalcon,2020-01-17 19:50:50,EUE
466,2592,1,2697,1,1,Phalcon,2020-01-17 19:50:50,EUE
467,2592,1,2763,1,1,Phalcon,2020-01-17 19:50:50,EUE
468,2592,1,2752,1,1,Phalcon,2020-01-17 19:50:50,EUE
469,2592,2,2761,1,1,Phalcon,2020-01-17 19:50:50,EUE
470,2592,2,2766,1,1,Phalcon,2020-01-17 19:50:50,EUE
471,2592,1,2706,1,1,Phalcon,2020-01-17 19:50:50,EUE
472,2592,1,2692,1,1,Phalcon,2020-01-17 19:50:50,EUE
473,2592,1,2709,1,1,Phalcon,2020-01-17 19:50:50,EUE
474,2592,1,3151,1,1,Phalcon,2020-01-17 19:50:50,EUE
475,2592,1,2721,1,1,Phalcon,2020-01-17 19:50:50,EUE
476,2592,1,2700,1,1,Phalcon,2020-01-17 19:50:50,EUE
477,2592,1,2762,1,1,Phalcon,2020-01-17 19:50:50,EUE
478,2592,2,2759,1,1,Phalcon,2020-01-17 19:50:50,EUE
479,2592,1,2694,1,1,Phalcon,2020-01-17 19:50:50,EUE
480,2592,5,2793,1,1,Wreak,2020-01-17 19:45:47,
481,2592,1,2707,1,1,BozyGroch,2020-01-17 19:28:45,
482,2592,4,2793,1,1,ShuraBzh,2020-01-17 19:15:10,
483,2592,4,2793,1,5,MrCloner,2020-01-17 18:57:17,
484,2592,1,2591,1,1,JohnyGr,2020-01-17 18:52:32,
485,2592,7,2591,8,1,JohnyGr,2020-01-17 18:52:32,
486,2592,4,2793,1,4,FarmVillee,2020-01-17 18:36:42,
487,2592,1,9084,1,1,KarstenA,2020-01-17 18:14:42,
488,2592,6,2793,1,1,Apenootje,2020-01-17 17:34:06,USE2
489,2592,4,2793,1,3,RaskeSko,2020-01-17 17:13:15,
490,2592,1,3151,1,1,BunnySMG,2020-01-17 17:12:56,USW2
491,2592,1,2761,1,1,BunnySMG,2020-01-17 17:12:56,USW2
492,2592,1,2763,1,1,BunnySMG,2020-01-17 17:12:56,USW2
493,2592,1,-102,1,1,BunnySMG,2020-01-17 17:12:56,USW2
494,2592,1,2703,1,1,BunnySMG,2020-01-17 17:12:56,USW2
495,2592,1,2706,1,1,BunnySMG,2020-01-17 17:12:56,USW2
496,2592,1,6831,1,1,BunnySMG,2020-01-17 17:12:56,USW2
497,2592,1,2848,1,1,BunnySMG,2020-01-17 17:12:56,USW2
498,2592,1,2759,1,1,BunnySMG,2020-01-17 17:12:55,USW2
499,2592,1,2697,1,1,BunnySMG,2020-01-17 17:12:55,USW2
500,2592,1,2866,1,1,BunnySMG,2020-01-17 17:12:55,USW2
501,2592,1,2785,1,1,BunnySMG,2020-01-17 17:12:55,USW2
502,2592,2,9084,1,1,BunnySMG,2020-01-17 17:12:55,USW2
503,2592,2,9085,1,1,BunnySMG,2020-01-17 17:12:55,USW2
504,2592,2,9612,1,1,BunnySMG,2020-01-17 17:12:55,USW2
505,2592,2,9087,1,1,BunnySMG,2020-01-17 17:12:55,USW2
506,2592,1,2757,1,1,BunnySMG,2020-01-17 17:12:55,USW2
507,2592,3,3234,1,1,Pomnqwzx,2020-01-17 17:11:48,
508,2592,3,3257,4,1,WaterPower,2020-01-17 17:07:01,USW
509,2592,3,2851,1,1,Subzeroeis,2020-01-17 16:50:29,
510,2592,3,2815,1,1,Subzeroeis,2020-01-17 16:50:29,
511,2592,2,8852,1,1,Batushka,2020-01-17 16:46:36,USW2
512,2592,1,2757,1,1,Agos,2020-01-17 16:33:46,USW2
513,2592,1,2591,1,1,Agos,2020-01-17 16:33:46,USW2
514,2592,1,2759,1,1,Tarfur,2020-01-17 16:26:47,EUE
515,2592,1,9087,1,1,Tarfur,2020-01-17 16:26:47,EUE
516,2592,1,2785,1,1,Tarfur,2020-01-17 16:26:47,EUE
517,2592,1,3242,1,1,Tarfur,2020-01-17 16:26:47,EUE
518,2592,1,2630,1,1,Tarfur,2020-01-17 16:26:47,EUE
519,2592,1,2735,1,1,Tarfur,2020-01-17 16:26:47,EUE
520,2592,1,3151,1,1,Tarfur,2020-01-17 16:26:47,EUE
521,2592,1,3258,1,1,Tarfur,2020-01-17 16:26:47,EUE
522,2592,1,6831,1,1,Tarfur,2020-01-17 16:26:47,EUE
523,2592,2,2707,1,1,Tarfur,2020-01-17 16:26:47,EUE
524,2592,2,2631,1,1,Tarfur,2020-01-17 16:26:47,EUE
525,2592,2,2704,1,1,Tarfur,2020-01-17 16:26:47,EUE
526,2592,1,2695,1,1,Tarfur,2020-01-17 16:26:47,EUE
527,2592,1,2722,1,1,Tarfur,2020-01-17 16:26:47,EUE
528,2592,1,2742,1,1,Tarfur,2020-01-17 16:26:47,EUE
529,2592,1,3160,1,1,Tarfur,2020-01-17 16:26:47,EUE
530,2592,7,2812,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
531,2592,7,2793,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
532,2592,8,2793,2,1,BabyRodnyy,2020-01-17 16:10:07,USE
533,2592,8,9070,1,1,AhSuhDude,2020-01-17 14:40:25,
534,2592,1,2728,1,1,Specula,2020-01-17 14:37:34,EUSW
535,2592,1,2631,1,1,Specula,2020-01-17 14:37:34,EUSW
536,2592,1,9086,1,1,Specula,2020-01-17 14:37:34,EUSW
537,2592,1,2706,1,1,Ydhem,2020-01-17 14:17:48,EUW
538,2592,1,2572,1,1,Himpy,2020-01-17 14:08:27,
539,2592,1,2608,1,1,Himpy,2020-01-17 14:08:27,
540,2592,1,2698,1,1,Himpy,2020-01-17 14:08:27,
541,2592,4,2818,1,1,StrangerA,2020-01-17 13:30:53,
542,2592,4,2821,1,1,StrangerA,2020-01-17 13:30:53,
543,2592,1,3258,1,1,Nowicked,2020-01-17 13:08:10,AUS
544,2592,2,2591,2,1,Nowicked,2020-01-17 13:08:10,AUS
545,2592,4,2793,1,1,Nowicked,2020-01-17 13:08:10,AUS
546,2592,1,3234,1,1,Nowicked,2020-01-17 13:08:10,AUS
547,2592,1,3229,1,1,Nowicked,2020-01-17 13:08:10,AUS
548,2592,4,2793,1,1,DrAcid,2020-01-17 09:36:14,USW2
549,2592,1,2757,1,1,Peccio,2020-01-17 09:27:24,
550,2592,2,8341,1,1,Peccio,2020-01-17 09:27:24,
551,2592,3,2821,1,1,Peccio,2020-01-17 09:27:24,
552,2592,4,2794,1,1,Iregularis,2020-01-17 07:03:07,USW3
553,2592,5,2793,1,1,Boysgone,2020-01-17 05:32:40,
554,2592,8,9070,1,1,SpiderSkux,2020-01-17 05:19:03,
555,2592,4,2793,1,1,SpiderSkux,2020-01-17 05:19:03,
556,2592,3,2794,1,1,Kelexx,2020-01-17 05:03:49,USW
557,2592,5,2793,1,1,Kelexx,2020-01-17 05:03:49,USW
558,2592,4,2613,8,1,Aeronz,2020-01-17 04:41:43,USE2
559,2592,1,2612,2,1,Iqui,2020-01-17 03:37:50,USE
560,2592,1,2636,2,1,Iqui,2020-01-17 03:37:50,USE
561,2592,1,2613,2,2,Iqui,2020-01-17 03:37:50,USE
562,2592,2,2591,1,1,Iqui,2020-01-17 03:37:50,USE
563,2592,4,2793,1,2,Iqui,2020-01-17 03:37:50,USE
564,2592,8,9070,1,1,Tomatefsa,2020-01-17 02:55:54,USW2
565,2592,3,2794,1,1,Tomatefsa,2020-01-17 02:55:54,USW2
566,2592,1,2707,1,1,Havinfunya,2020-01-17 02:54:05,
567,2592,1,2698,1,1,Havinfunya,2020-01-17 02:54:05,
568,2592,1,2785,1,1,Havinfunya,2020-01-17 02:54:05,
569,2592,1,2728,1,1,Havinfunya,2020-01-17 02:54:05,
570,2592,1,2848,1,1,Havinfunya,2020-01-17 02:54:05,
571,2592,1,2630,1,1,Havinfunya,2020-01-17 02:54:05,
572,2592,1,2866,1,1,Havinfunya,2020-01-17 02:54:05,
573,2592,2,3152,1,1,Havinfunya,2020-01-17 02:54:05,
574,2592,3,3161,1,1,Havinfunya,2020-01-17 02:54:05,
575,2592,1,2759,1,1,Havinfunya,2020-01-17 02:54:05,
576,2592,1,2757,1,2,Twiskwer,2020-01-17 02:03:18,AUS
577,2592,1,2698,1,1,Twiskwer,2020-01-17 02:03:18,AUS
578,2592,3,2793,1,1,Nimty,2020-01-17 01:55:21,USW
578,9059,1,,,1,Nimty,2020-01-17 01:55:21,USW
579,2592,2,2793,1,10,Nimty,2020-01-17 01:55:21,USW
579,9053,1,,,10,Nimty,2020-01-17 01:55:21,USW
580,2592,3,2793,1,10,Nimty,2020-01-17 01:55:21,USW
580,2824,1,,,10,Nimty,2020-01-17 01:55:21,USW
581,2592,2,2793,1,10,Nimty,2020-01-17 01:55:21,USW
581,2853,1,,,10,Nimty,2020-01-17 01:55:21,USW
582,2592,3,2793,1,1,Nimty,2020-01-17 01:55:21,USW
582,2858,1,,,1,Nimty,2020-01-17 01:55:21,USW
583,2592,11,2793,3,69,Zacksoccer,2020-01-17 01:37:14,
584,2592,3,2793,1,69,Zacksoccer,2020-01-17 01:37:14,
585,2592,7,2793,2,69,Zacksoccer,2020-01-17 01:37:14,
586,2592,1,2593,2,1,Anumu,2020-01-17 01:25:29,USE
587,2592,1,2636,2,1,Anumu,2020-01-17 01:25:29,USE
588,2592,3,2613,8,10,Tempkyle,2020-01-17 01:11:12,USE2
589,2592,1,3160,1,1,PupLoyal,2020-01-17 00:37:26,USE
590,2592,1,2742,1,1,PupLoyal,2020-01-17 00:37:26,USE
591,2592,1,2707,1,1,PupLoyal,2020-01-17 00:37:26,USE
592,2592,1,2728,1,1,PupLoyal,2020-01-17 00:37:26,USE
593,2592,1,2630,1,1,PupLoyal,2020-01-17 00:37:26,USE
594,2592,1,2848,1,1,PupLoyal,2020-01-17 00:37:26,USE
595,2592,1,2704,1,1,PupLoyal,2020-01-17 00:37:26,USE
596,2592,1,2706,1,2,Haankk,2020-01-16 23:47:12,
597,2592,1,2709,1,1,Haankk,2020-01-16 23:47:12,
598,2592,1,2848,1,1,Haankk,2020-01-16 23:47:12,
599,2592,1,2742,1,1,Haankk,2020-01-16 23:47:12,
600,2592,6,2793,1,1,XxZaydxx,2020-01-16 20:10:35,USE2
601,2592,4,2793,1,1,LegitMe,2020-01-16 19:59:43,
602,2592,1,2572,1,1,Roobanoopa,2020-01-16 19:06:43,
603,2592,1,3258,1,1,Roobanoopa,2020-01-16 19:06:43,
604,2592,4,3254,1,1,Roobanoopa,2020-01-16 19:06:43,
605,2592,8,2793,2,1,Bellafrate,2020-01-16 17:57:52,USW2
606,2592,2,2821,1,1,Luvmen,2020-01-16 17:09:30,
607,2592,1,-102,1,1,Luvmen,2020-01-16 17:09:30,
608,2592,1,2707,1,1,Luvmen,2020-01-16 17:09:30,
609,2592,4,2793,1,1,itachiToT,2020-01-16 16:55:22,EUE
610,2592,1,2794,1,1,itachiToT,2020-01-16 16:55:22,EUE
611,2592,1,2608,1,1,Arimetikos,2020-01-16 16:41:47,
612,2592,5,2793,1,1,Arimetikos,2020-01-16 16:41:47,
613,2592,1,2761,1,1,Arimetikos,2020-01-16 16:41:47,
614,2592,1,2759,1,1,Arimetikos,2020-01-16 16:41:47,
615,2592,1,2710,1,1,Arimetikos,2020-01-16 16:41:47,
616,2592,10,1826,1,1,RobotBill,2020-01-16 08:47:35,AUS
616,2591,10,,,1,RobotBill,2020-01-16 08:47:35,AUS
616,2793,3,,,1,RobotBill,2020-01-16 08:47:35,AUS
616,2856,1,,,1,RobotBill,2020-01-16 08:47:35,AUS
616,8336,1,,,1,RobotBill,2020-01-16 08:47:35,AUS
617,2592,10,9053,1,1,RobotBill,2020-01-16 08:47:35,AUS
617,2591,10,,,1,RobotBill,2020-01-16 08:47:35,AUS
617,2793,3,,,1,RobotBill,2020-01-16 08:47:35,AUS
617,2856,1,,,1,RobotBill,2020-01-16 08:47:35,AUS
617,8336,1,,,1,RobotBill,2020-01-16 08:47:35,AUS
618,2592,1,2800,1,1,ItWasInUse,2020-01-16 07:53:34,AUS
619,2794,1,2592,2,1,Epixkev,2020-01-18 05:57:41,
620,2793,1,2592,3,1,Epixkev,2020-01-18 05:57:41,
621,3206,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
622,3210,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
623,3214,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
624,3222,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
625,3230,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
626,3238,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
627,3242,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
628,3262,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
629,3209,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
630,3213,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
631,3261,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
632,3249,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
633,3241,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
634,3237,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
635,3221,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
636,3229,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
637,3205,1,2592,1,1,KaOzBj,2020-01-18 05:49:42,
638,8337,1,2592,1,1,Yaweh,2020-01-17 05:26:00,USW2
639,3249,1,2592,1,1,Yaweh,2020-01-17 05:26:00,USW2
640,2608,1,2592,1,1,Joesocool,2020-01-18 04:51:55,USW
641,2709,1,2592,1,1,Joesocool,2020-01-18 04:51:55,USW
642,2722,1,2592,1,1,Joesocool,2020-01-18 04:51:55,USW
643,3249,1,2592,1,3,Nately,2020-01-18 04:41:42,USW2
644,2793,3,2592,8,1,SafeTP,2020-01-18 04:09:23,
645,2794,3,2592,4,1,Drachma,2020-01-18 03:26:32,
646,3249,1,2592,1,1,JayZm,2020-01-18 01:52:53,
647,3206,1,2592,4,1,CarryUwU,2020-01-17 23:03:29,EUE
648,3205,1,2592,1,1,CarryUwU,2020-01-17 23:03:29,EUE
649,2793,1,2592,1,1,NTEEC,2020-01-17 22:25:13,EUE
649,,,2593,9,1,NTEEC,2020-01-17 22:25:13,EUE
649,,,2636,1,1,NTEEC,2020-01-17 22:25:13,EUE
650,3210,1,2592,1,1,JumpJupite,2020-01-17 20:59:43,
651,3209,1,2592,1,1,JumpJupite,2020-01-17 20:59:43,
652,2793,1,2592,3,1,PotatoIX,2020-01-17 20:28:16,EUE
653,2794,1,2592,1,1,PotatoIX,2020-01-17 20:28:16,EUE
654,3205,1,2592,1,4,Relyksboa,2020-01-17 17:11:36,
655,2793,1,2592,4,1,LeDoughnut,2020-01-17 12:00:12,
656,2793,1,2592,3,1,Wolfor,2020-01-17 10:18:19,EUE
657,2722,1,2592,1,1,FlamingJeb,2020-01-17 08:45:41,
658,2806,1,2592,3,1,RotsaMan,2020-01-17 06:45:04,EUE
659,2591,1,2592,1,1,Bixknight,2020-01-17 06:16:27,USW
660,2608,1,2592,1,1,SpiderSkux,2020-01-17 05:19:03,
661,3206,1,2592,3,1,Leonjvv,2020-01-17 03:52:46,USW2
662,29769,1,2592,1,1,Nimty,2020-01-17 01:55:21,USW
663,3249,1,2592,1,4,BlackDaeth,2020-01-16 22:09:41,
664,2612,2,2592,1,1,SparrowDS,2020-01-16 18:54:40,
665,2793,1,2592,3,1,Triggrbob,2020-01-16 16:17:25,USE2
665,,,2591,1,1,Triggrbob,2020-01-16 16:17:25,USE2
666,2612,2,2592,1,1,Kashirae,2020-01-16 16:10:30,
667,2806,1,2592,1,1,Mitrolls,2020-01-16 10:43:08,
668,2821,1,2592,1,1,Mitrolls,2020-01-16 10:43:08,
669,2867,1,2592,1,1,Mitrolls,2020-01-16 10:43:08,
670,2722,1,2592,1,1,Mitrolls,2020-01-16 10:43:08,
671,2742,1,2592,1,1,Swaggacorn,2020-01-16 06:38:58,USW
672,2592,1,2572,1,1,CoalNecro,2020-01-18 05:50:10,USW2
672,2591,1,2735,1,1,CoalNecro,2020-01-18 05:50:10,USW2
672,2593,1,2848,1,1,CoalNecro,2020-01-18 05:50:10,USW2
672,2636,1,3160,1,1,CoalNecro,2020-01-18 05:50:10,USW2
672,2613,1,,,1,CoalNecro,2020-01-18 05:50:10,USW2
672,2612,1,,,1,CoalNecro,2020-01-18 05:50:10,USW2
673,2593,3,2613,8,1,NotXanfan,2020-01-18 04:24:42,USE2
674,2593,8,2793,1,1,QuietSets,2020-01-18 02:51:46,
675,2593,6,2591,3,1,Waaaable,2020-01-18 00:15:44,
676,2593,1,2751,1,1,Sinwah,2020-01-17 18:24:01,
676,,,2753,1,1,Sinwah,2020-01-17 18:24:01,
676,,,2754,1,1,Sinwah,2020-01-17 18:24:01,
676,,,2755,1,1,Sinwah,2020-01-17 18:24:01,
676,,,2756,1,1,Sinwah,2020-01-17 18:24:01,
676,,,2758,1,1,Sinwah,2020-01-17 18:24:01,
677,2593,2,2700,1,1,Sinwah,2020-01-17 18:24:01,
678,2593,1,2705,1,1,Sinwah,2020-01-17 18:24:01,
679,2593,1,2721,1,1,Sinwah,2020-01-17 18:24:01,
680,2593,1,2720,1,1,Sinwah,2020-01-17 18:24:01,
681,2593,1,2691,1,1,Sinwah,2020-01-17 18:24:01,
682,2593,1,2696,1,1,Sinwah,2020-01-17 18:24:01,
